"id_claim_number","id_case_number","case_serial","date_created","sku","name","user_description","id_dispatch_center","value"
2451,3450,RC-2451-CS-3450-GT,2024-05-11 14:43:06.419,50000352,Calidad,"Cliente se queda con el producto, problemas de calidad",1221,false
2451,3450,RC-2451-CS-3450-GT,2024-05-11 14:43:06.419,50000352,Calidad,"Cliente se queda con el producto, problemas de calidad",1221,true
2451,3451,RC-2451-CS-3451-GT,2024-05-13 08:01:21.268,50000342,Calidad,Seleccion de tipo problema de calidad,1221,rust
2451,3451,RC-2451-CS-3451-GT,2024-05-13 08:01:21.268,50000342,Calidad,Cantidad reportada problemas de calidad,1221,"116"
2451,3451,RC-2451-CS-3451-GT,2024-05-13 08:01:21.268,50000342,Calidad,"Cliente se queda con el producto, problemas de calidad",1221,false
2451,3451,RC-2451-CS-3451-GT,2024-05-13 08:01:21.268,50000342,Calidad,"Cliente se queda con el producto, problemas de calidad",1221,true
2452,3452,RC-2452-CS-3452-NI,2024-05-13 08:21:25.482,50000274,Cantidad diferente,Resultado de seleccion producto faltante o sobrante,4131,leftover_quantity
2452,3452,RC-2452-CS-3452-NI,2024-05-13 08:21:25.482,50000274,Cantidad diferente,Cantidad reportada cantidad diferente,4131,"60"
2452,3453,RC-2452-CS-3453-NI,2024-05-13 08:23:13.904,50000274,Cantidad diferente,Resultado de seleccion producto faltante o sobrante,4131,leftover_quantity
2452,3453,RC-2452-CS-3453-NI,2024-05-13 08:23:13.904,50000274,Cantidad diferente,Cantidad reportada cantidad diferente,4131,"90"
2453,3454,RC-2453-CS-3454-GT,2024-05-13 08:33:49.913,50000531,Calidad,Seleccion de tipo problema de calidad,1072,fold
2453,3454,RC-2453-CS-3454-GT,2024-05-13 08:33:49.913,50000531,Calidad,Cantidad reportada problemas de calidad,1072,"1"
2453,3454,RC-2453-CS-3454-GT,2024-05-13 08:33:49.913,50000531,Calidad,"Cliente se queda con el producto, problemas de calidad",1072,true
2453,3454,RC-2453-CS-3454-GT,2024-05-13 08:33:49.913,50000531,Calidad,"Vendedor selecciona solicitar un descuento o no, problemas de calidad",1072,true
2453,3454,RC-2453-CS-3454-GT,2024-05-13 08:33:49.913,50000531,Calidad,Campo que almacena el valor de descuento seleccionado por problemas de calidad,1072,"5.00"
2747,3761,RC-2747-CS-3761-NI,2024-06-18 13:24:22.023,50003646,Calidad,"Cliente se queda con el producto, problemas de calidad",4131,false
2455,3456,RC-2455-CS-3456-GT,2024-05-13 09:00:22.302,50000343,Calidad,Seleccion de tipo problema de calidad,1131,rust
2455,3456,RC-2455-CS-3456-GT,2024-05-13 09:00:22.302,50000343,Calidad,Cantidad reportada problemas de calidad,1131,"200"
2455,3456,RC-2455-CS-3456-GT,2024-05-13 09:00:22.302,50000343,Calidad,"Cliente se queda con el producto, problemas de calidad",1131,false
2431,3457,RC-2431-CS-3457-GT,2024-05-13 11:35:26.763,50002671,Cantidad diferente,Resultado de seleccion producto faltante o sobrante,1131,missing_amount
2431,3457,RC-2431-CS-3457-GT,2024-05-13 11:35:26.763,50002671,Cantidad diferente,Cantidad reportada cantidad diferente,1131,"6"
2436,3437,RC-2436-CS-3437-GT,2024-05-08 15:31:00.793,50000260,Calidad,Seleccion de tipo problema de calidad,1072,fold
2436,3437,RC-2436-CS-3437-GT,2024-05-08 15:31:00.793,50000260,Calidad,"Cliente se queda con el producto, problemas de calidad",1072,false
2460,3458,RC-2460-CS-3458-NI,2024-05-13 13:52:10.295,50000082,Cantidad diferente,Resultado de seleccion producto faltante o sobrante,4131,missing_amount
2460,3458,RC-2460-CS-3458-NI,2024-05-13 13:52:10.295,50000082,Cantidad diferente,Cantidad reportada cantidad diferente,4131,"1"
2411,3459,RC-2411-CS-3459-NI,2024-05-13 14:59:08.642,50000492,Cantidad diferente,Resultado de seleccion producto faltante o sobrante,4131,missing_amount
2411,3459,RC-2411-CS-3459-NI,2024-05-13 14:59:08.642,50000492,Cantidad diferente,Cantidad reportada cantidad diferente,4131,"62"
2410,3460,RC-2410-CS-3460-NI,2024-05-13 15:07:23.111,50000492,Cantidad diferente,Resultado de seleccion producto faltante o sobrante,4131,missing_amount
2410,3460,RC-2410-CS-3460-NI,2024-05-13 15:07:23.111,50000492,Cantidad diferente,Cantidad reportada cantidad diferente,4131,"80"
2464,3463,RC-2464-CS-3463-GT,2024-05-13 16:31:24.406,50000858,Calidad,"Cliente se queda con el producto, problemas de calidad",1131,true
2464,3463,RC-2464-CS-3463-GT,2024-05-13 16:31:24.406,50000858,Calidad,Seleccion de tipo problema de calidad,1131,technical_especification
2464,3463,RC-2464-CS-3463-GT,2024-05-13 16:31:24.406,50000858,Calidad,Cantidad reportada problemas de calidad,1131,"10"
2464,3463,RC-2464-CS-3463-GT,2024-05-13 16:31:24.406,50000858,Calidad,"Cliente se queda con el producto, problemas de calidad",1131,false
2466,3464,RC-2466-CS-3464-GT,2024-05-13 16:48:22.500,50000089,Cantidad diferente,Resultado de seleccion producto faltante o sobrante,1221,missing_amount
2466,3464,RC-2466-CS-3464-GT,2024-05-13 16:48:22.500,50000089,Cantidad diferente,Cantidad reportada cantidad diferente,1221,"1"
2451,3465,RC-2451-CS-3465-GT,2024-05-13 16:51:18.167,50000352,Cantidad diferente,Resultado de seleccion producto faltante o sobrante,1221,missing_amount
2451,3465,RC-2451-CS-3465-GT,2024-05-13 16:51:18.167,50000352,Cantidad diferente,Cantidad reportada cantidad diferente,1221,"14"
2467,3466,RC-2467-CS-3466-GT,2024-05-13 18:40:35.570,50000343,Cantidad diferente,Resultado de seleccion producto faltante o sobrante,1131,missing_amount
2467,3466,RC-2467-CS-3466-GT,2024-05-13 18:40:35.570,50000343,Cantidad diferente,Cantidad reportada cantidad diferente,1131,"1"
2470,3467,RC-2470-CS-3467-NI,2024-05-14 09:25:14.389,50000480,Cantidad diferente,Resultado de seleccion producto faltante o sobrante,4131,leftover_quantity
2470,3467,RC-2470-CS-3467-NI,2024-05-14 09:25:14.389,50000480,Cantidad diferente,Cantidad reportada cantidad diferente,4131,"5"
2472,3468,RC-2472-CS-3468-GT,2024-05-14 10:43:40.420,70000818,Calidad,Cantidad reportada problemas de calidad,1074,"2"
2472,3468,RC-2472-CS-3468-GT,2024-05-14 10:43:40.420,70000818,Calidad,"Cliente se queda con el producto, problemas de calidad",1074,false
2447,3446,RC-2447-CS-3446-GT,2024-05-10 11:30:30.598,50001010,Calidad,Seleccion de tipo problema de calidad,1072,fold
2447,3446,RC-2447-CS-3446-GT,2024-05-10 11:30:30.598,50001010,Calidad,Cantidad reportada problemas de calidad,1072,"1"
2449,3448,RC-2449-CS-3448-GT,2024-05-10 17:37:47.437,50000447,Calidad,Seleccion de tipo problema de calidad,1072,manufacture_issue
2472,3468,RC-2472-CS-3468-GT,2024-05-14 10:43:40.420,70000818,Calidad,"Cliente se queda con el producto, problemas de calidad",1074,true
2472,3468,RC-2472-CS-3468-GT,2024-05-14 10:43:40.420,70000818,Calidad,Seleccion de tipo problema de calidad,1074,manipulation_damage
2473,3469,RC-2473-CS-3469-GT,2024-05-14 12:43:51.217,50000082,Calidad,Seleccion de tipo problema de calidad,1072,technical_especification
2473,3469,RC-2473-CS-3469-GT,2024-05-14 12:43:51.217,50000082,Calidad,Cantidad reportada problemas de calidad,1072,"20"
2473,3469,RC-2473-CS-3469-GT,2024-05-14 12:43:51.217,50000082,Calidad,"Cliente se queda con el producto, problemas de calidad",1072,false
2473,3469,RC-2473-CS-3469-GT,2024-05-14 12:43:51.217,50000082,Calidad,"Cliente se queda con el producto, problemas de calidad",1072,true
2474,3470,RC-2474-CS-3470-PA,2024-05-14 15:51:41.780,50013058,Cantidad diferente,Resultado de seleccion producto faltante o sobrante,6083,missing_amount
2474,3470,RC-2474-CS-3470-PA,2024-05-14 15:51:41.780,50013058,Cantidad diferente,Cantidad reportada cantidad diferente,6083,"2"
2475,3471,RC-2475-CS-3471-PA,2024-05-15 04:07:11.246,50012982,Calidad,Seleccion de tipo problema de calidad,6083,fold
2475,3471,RC-2475-CS-3471-PA,2024-05-15 04:07:11.246,50012982,Calidad,Cantidad reportada problemas de calidad,6083,"2"
2475,3471,RC-2475-CS-3471-PA,2024-05-15 04:07:11.246,50012982,Calidad,"Cliente se queda con el producto, problemas de calidad",6083,false
2475,3471,RC-2475-CS-3471-PA,2024-05-15 04:07:11.246,50012982,Calidad,"Cliente se queda con el producto, problemas de calidad",6083,false
2468,3472,RC-2468-CS-3472-GT,2024-05-15 07:35:33.072,50000146,Calidad,Seleccion de tipo problema de calidad,1072,technical_especification
2468,3472,RC-2468-CS-3472-GT,2024-05-15 07:35:33.072,50000146,Calidad,Cantidad reportada problemas de calidad,1072,"3"
2468,3472,RC-2468-CS-3472-GT,2024-05-15 07:35:33.072,50000146,Calidad,"Cliente se queda con el producto, problemas de calidad",1072,false
2468,3472,RC-2468-CS-3472-GT,2024-05-15 07:35:33.072,50000146,Calidad,"Cliente se queda con el producto, problemas de calidad",1072,false
2447,3446,RC-2447-CS-3446-GT,2024-05-10 11:30:30.598,50001010,Calidad,"Cliente se queda con el producto, problemas de calidad",1072,false
2476,3473,RC-2476-CS-3473-GT,2024-05-15 11:49:15.564,50000543,Producto cruzado,Cantidad reportada producto cruzado,1072,"10"
2476,3473,RC-2476-CS-3473-GT,2024-05-15 11:49:15.564,50000543,Producto cruzado,"Cliente se queda con el producto, producto cruzado",1072,false
2476,3473,RC-2476-CS-3473-GT,2024-05-15 11:49:15.564,50000543,Producto cruzado,producto seleccionado flujo cantidad diferente,1072,"50000544 - TUBO ESTRUCT.CUAD.1 1/2"" CH14"
2412,3420,RC-2412-CS-3420-GT,2024-05-03 14:52:32.884,50000274,Calidad,"Cliente se queda con el producto, problemas de calidad",1072,false
2516,3762,RC-2516-CS-3762-NI,2024-06-18 14:24:16.142,50000856,Calidad,Seleccion de tipo problema de calidad,4131,rust
2449,3448,RC-2449-CS-3448-GT,2024-05-10 17:37:47.437,50000447,Calidad,Cantidad reportada problemas de calidad,1072,"200"
2449,3448,RC-2449-CS-3448-GT,2024-05-10 17:37:47.437,50000447,Calidad,"Cliente se queda con el producto, problemas de calidad",1072,false
2418,3424,RC-2418-CS-3424-GT,2024-05-07 12:29:29.629,50001351,Calidad,Seleccion de tipo problema de calidad,1072,technical_especification
2418,3424,RC-2418-CS-3424-GT,2024-05-07 12:29:29.629,50001351,Calidad,Cantidad reportada problemas de calidad,1072,"200"
2418,3424,RC-2418-CS-3424-GT,2024-05-07 12:29:29.629,50001351,Calidad,"Cliente se queda con el producto, problemas de calidad",1072,false
2480,3475,RC-2480-CS-3475-PA,2024-05-16 03:17:37.122,50000061,Calidad,Seleccion de tipo problema de calidad,6083,fold
2480,3475,RC-2480-CS-3475-PA,2024-05-16 03:17:37.122,50000061,Calidad,Cantidad reportada problemas de calidad,6083,"1"
2480,3475,RC-2480-CS-3475-PA,2024-05-16 03:17:37.122,50000061,Calidad,"Cliente se queda con el producto, problemas de calidad",6083,false
2480,3475,RC-2480-CS-3475-PA,2024-05-16 03:17:37.122,50000061,Calidad,"Cliente se queda con el producto, problemas de calidad",6083,false
2482,3477,RC-2482-CS-3477-PA,2024-05-16 03:59:06.116,50000057,Calidad,Seleccion de tipo problema de calidad,6083,fold
2482,3477,RC-2482-CS-3477-PA,2024-05-16 03:59:06.116,50000057,Calidad,Cantidad reportada problemas de calidad,6083,"1"
2482,3477,RC-2482-CS-3477-PA,2024-05-16 03:59:06.116,50000057,Calidad,"Cliente se queda con el producto, problemas de calidad",6083,false
2482,3477,RC-2482-CS-3477-PA,2024-05-16 03:59:06.116,50000057,Calidad,"Cliente se queda con el producto, problemas de calidad",6083,false
2483,3478,RC-2483-CS-3478-GT,2024-05-16 06:28:12.073,70001477,Producto cruzado,Cantidad reportada producto cruzado,1073,"50"
2489,3483,RC-2489-CS-3483-PA,2024-05-16 10:58:27.904,50012980,Cantidad diferente,Resultado de seleccion producto faltante o sobrante,6083,missing_amount
2489,3483,RC-2489-CS-3483-PA,2024-05-16 10:58:27.904,50012980,Cantidad diferente,Cantidad reportada cantidad diferente,6083,"2"
2490,3484,RC-2490-CS-3484-NI,2024-05-16 11:22:30.503,50000893,Producto cruzado,Cantidad reportada producto cruzado,4131,"980"
2490,3484,RC-2490-CS-3484-NI,2024-05-16 11:22:30.503,50000893,Producto cruzado,"Cliente se queda con el producto, producto cruzado",4131,false
2490,3484,RC-2490-CS-3484-NI,2024-05-16 11:22:30.503,50000893,Producto cruzado,producto seleccionado flujo cantidad diferente,4131,"50012478 - XT-VARILLA CORR.G420 9MMX6MTS. NTON"
2491,3485,RC-2491-CS-3485-NI,2024-05-16 16:22:19.843,50000537,Cantidad diferente,Resultado de seleccion producto faltante o sobrante,4131,leftover_quantity
2491,3485,RC-2491-CS-3485-NI,2024-05-16 16:22:19.843,50000537,Cantidad diferente,Cantidad reportada cantidad diferente,4131,"50"
2492,3486,RC-2492-CS-3486-NI,2024-05-16 16:27:29.686,50000146,Cantidad diferente,Resultado de seleccion producto faltante o sobrante,4131,missing_amount
2485,3479,RC-2485-CS-3479-NI,2024-05-16 08:02:21.278,50000604,Cantidad diferente,Resultado de seleccion producto faltante o sobrante,4131,leftover_quantity
2485,3479,RC-2485-CS-3479-NI,2024-05-16 08:02:21.278,50000604,Cantidad diferente,Cantidad reportada cantidad diferente,4131,"04"
2487,3480,RC-2487-CS-3480-PA,2024-05-16 10:12:13.726,50013082,Calidad,Seleccion de tipo problema de calidad,6083,rust
2487,3480,RC-2487-CS-3480-PA,2024-05-16 10:12:13.726,50013082,Calidad,Cantidad reportada problemas de calidad,6083,"20"
2487,3480,RC-2487-CS-3480-PA,2024-05-16 10:12:13.726,50013082,Calidad,"Cliente se queda con el producto, problemas de calidad",6083,false
2487,3480,RC-2487-CS-3480-PA,2024-05-16 10:12:13.726,50013082,Calidad,"Cliente se queda con el producto, problemas de calidad",6083,true
2488,3481,RC-2488-CS-3481-GT,2024-05-16 10:43:01.303,50000350,Cantidad diferente,Resultado de seleccion producto faltante o sobrante,1221,missing_amount
2488,3481,RC-2488-CS-3481-GT,2024-05-16 10:43:01.303,50000350,Cantidad diferente,Cantidad reportada cantidad diferente,1221,"1"
2487,3482,RC-2487-CS-3482-PA,2024-05-16 10:46:48.249,50013079,Calidad,Seleccion de tipo problema de calidad,6083,rust
2487,3482,RC-2487-CS-3482-PA,2024-05-16 10:46:48.249,50013079,Calidad,Cantidad reportada problemas de calidad,6083,"20"
2487,3482,RC-2487-CS-3482-PA,2024-05-16 10:46:48.249,50013079,Calidad,"Cliente se queda con el producto, problemas de calidad",6083,false
2487,3482,RC-2487-CS-3482-PA,2024-05-16 10:46:48.249,50013079,Calidad,"Cliente se queda con el producto, problemas de calidad",6083,true
2492,3486,RC-2492-CS-3486-NI,2024-05-16 16:27:29.686,50000146,Cantidad diferente,Cantidad reportada cantidad diferente,4131,"1"
2492,3487,RC-2492-CS-3487-NI,2024-05-16 16:28:10.545,50000145,Cantidad diferente,Resultado de seleccion producto faltante o sobrante,4131,missing_amount
2492,3487,RC-2492-CS-3487-NI,2024-05-16 16:28:10.545,50000145,Cantidad diferente,Cantidad reportada cantidad diferente,4131,"1"
2493,3488,RC-2493-CS-3488-NI,2024-05-16 16:31:56.686,50011424,Calidad,Seleccion de tipo problema de calidad,4131,rust
2493,3488,RC-2493-CS-3488-NI,2024-05-16 16:31:56.686,50011424,Calidad,Cantidad reportada problemas de calidad,4131,"5"
2493,3488,RC-2493-CS-3488-NI,2024-05-16 16:31:56.686,50011424,Calidad,"Cliente se queda con el producto, problemas de calidad",4131,false
2493,3488,RC-2493-CS-3488-NI,2024-05-16 16:31:56.686,50011424,Calidad,"Cliente se queda con el producto, problemas de calidad",4131,true
2493,3489,RC-2493-CS-3489-NI,2024-05-16 16:33:34.567,50011421,Calidad,Seleccion de tipo problema de calidad,4131,rust
2493,3489,RC-2493-CS-3489-NI,2024-05-16 16:33:34.567,50011421,Calidad,Cantidad reportada problemas de calidad,4131,"5"
2493,3489,RC-2493-CS-3489-NI,2024-05-16 16:33:34.567,50011421,Calidad,"Cliente se queda con el producto, problemas de calidad",4131,false
2493,3489,RC-2493-CS-3489-NI,2024-05-16 16:33:34.567,50011421,Calidad,"Cliente se queda con el producto, problemas de calidad",4131,true
2493,3490,RC-2493-CS-3490-NI,2024-05-16 16:34:46.357,50011440,Calidad,Seleccion de tipo problema de calidad,4131,rust
2493,3490,RC-2493-CS-3490-NI,2024-05-16 16:34:46.357,50011440,Calidad,Cantidad reportada problemas de calidad,4131,"5"
2493,3490,RC-2493-CS-3490-NI,2024-05-16 16:34:46.357,50011440,Calidad,"Cliente se queda con el producto, problemas de calidad",4131,false
2493,3490,RC-2493-CS-3490-NI,2024-05-16 16:34:46.357,50011440,Calidad,"Cliente se queda con el producto, problemas de calidad",4131,true
2493,3491,RC-2493-CS-3491-NI,2024-05-16 16:36:11.322,50011442,Calidad,Seleccion de tipo problema de calidad,4131,rust
2493,3491,RC-2493-CS-3491-NI,2024-05-16 16:36:11.322,50011442,Calidad,Cantidad reportada problemas de calidad,4131,"5"
2493,3491,RC-2493-CS-3491-NI,2024-05-16 16:36:11.322,50011442,Calidad,"Cliente se queda con el producto, problemas de calidad",4131,false
2493,3491,RC-2493-CS-3491-NI,2024-05-16 16:36:11.322,50011442,Calidad,"Cliente se queda con el producto, problemas de calidad",4131,true
2494,3492,RC-2494-CS-3492-GT,2024-05-16 16:46:00.526,50000350,Cantidad diferente,Resultado de seleccion producto faltante o sobrante,1072,leftover_quantity
2494,3492,RC-2494-CS-3492-GT,2024-05-16 16:46:00.526,50000350,Cantidad diferente,Cantidad reportada cantidad diferente,1072,"2"
2471,3493,RC-2471-CS-3493-NI,2024-05-16 16:48:24.829,50000350,Calidad,Seleccion de tipo problema de calidad,4140,technical_especification
2471,3493,RC-2471-CS-3493-NI,2024-05-16 16:48:24.829,50000350,Calidad,Cantidad reportada problemas de calidad,4140,"1"
2471,3493,RC-2471-CS-3493-NI,2024-05-16 16:48:24.829,50000350,Calidad,"Cliente se queda con el producto, problemas de calidad",4140,false
2471,3493,RC-2471-CS-3493-NI,2024-05-16 16:48:24.829,50000350,Calidad,"Cliente se queda con el producto, problemas de calidad",4140,true
2495,3494,RC-2495-CS-3494-GT,2024-05-16 17:04:24.700,50000001,Calidad,Seleccion de tipo problema de calidad,1072,fold
2495,3494,RC-2495-CS-3494-GT,2024-05-16 17:04:24.700,50000001,Calidad,Cantidad reportada problemas de calidad,1072,"5"
2495,3494,RC-2495-CS-3494-GT,2024-05-16 17:04:24.700,50000001,Calidad,"Cliente se queda con el producto, problemas de calidad",1072,false
2516,3762,RC-2516-CS-3762-NI,2024-06-18 14:24:16.142,50000856,Calidad,Cantidad reportada problemas de calidad,4131,"42"
2497,3496,RC-2497-CS-3496-PA,2024-05-17 07:05:50.752,50012980,Cantidad diferente,Resultado de seleccion producto faltante o sobrante,6083,missing_amount
2497,3496,RC-2497-CS-3496-PA,2024-05-17 07:05:50.752,50012980,Cantidad diferente,Cantidad reportada cantidad diferente,6083,"66"
2498,3497,RC-2498-CS-3497-PA,2024-05-17 08:50:43.090,50012980,Cantidad diferente,Resultado de seleccion producto faltante o sobrante,6083,missing_amount
2498,3497,RC-2498-CS-3497-PA,2024-05-17 08:50:43.090,50012980,Cantidad diferente,Cantidad reportada cantidad diferente,6083,"12"
2501,3498,RC-2501-CS-3498-GT,2024-05-17 11:22:34.786,50011043,Calidad,Seleccion de tipo problema de calidad,1221,manufacture_issue
2501,3498,RC-2501-CS-3498-GT,2024-05-17 11:22:34.786,50011043,Calidad,Cantidad reportada problemas de calidad,1221,"1"
2501,3498,RC-2501-CS-3498-GT,2024-05-17 11:22:34.786,50011043,Calidad,"Cliente se queda con el producto, problemas de calidad",1221,false
2501,3498,RC-2501-CS-3498-GT,2024-05-17 11:22:34.786,50011043,Calidad,"Cliente se queda con el producto, problemas de calidad",1221,true
2500,3499,RC-2500-CS-3499-NI,2024-05-17 14:32:04.280,50011421,Calidad,Seleccion de tipo problema de calidad,4131,manipulation_damage
2500,3499,RC-2500-CS-3499-NI,2024-05-17 14:32:04.280,50011421,Calidad,Cantidad reportada problemas de calidad,4131,"1"
2500,3499,RC-2500-CS-3499-NI,2024-05-17 14:32:04.280,50011421,Calidad,"Cliente se queda con el producto, problemas de calidad",4131,false
2500,3499,RC-2500-CS-3499-NI,2024-05-17 14:32:04.280,50011421,Calidad,"Cliente se queda con el producto, problemas de calidad",4131,false
2500,3500,RC-2500-CS-3500-NI,2024-05-17 14:39:01.903,50011396,Calidad,Seleccion de tipo problema de calidad,4131,manipulation_damage
2500,3500,RC-2500-CS-3500-NI,2024-05-17 14:39:01.903,50011396,Calidad,Cantidad reportada problemas de calidad,4131,"6"
2500,3500,RC-2500-CS-3500-NI,2024-05-17 14:39:01.903,50011396,Calidad,"Cliente se queda con el producto, problemas de calidad",4131,false
2500,3500,RC-2500-CS-3500-NI,2024-05-17 14:39:01.903,50011396,Calidad,"Cliente se queda con el producto, problemas de calidad",4131,false
2500,3501,RC-2500-CS-3501-NI,2024-05-17 15:07:59.907,50011440,Calidad,Seleccion de tipo problema de calidad,4131,manipulation_damage
2500,3501,RC-2500-CS-3501-NI,2024-05-17 15:07:59.907,50011440,Calidad,Cantidad reportada problemas de calidad,4131,"6"
2500,3501,RC-2500-CS-3501-NI,2024-05-17 15:07:59.907,50011440,Calidad,"Cliente se queda con el producto, problemas de calidad",4131,false
2500,3501,RC-2500-CS-3501-NI,2024-05-17 15:07:59.907,50011440,Calidad,"Cliente se queda con el producto, problemas de calidad",4131,false
2500,3502,RC-2500-CS-3502-NI,2024-05-17 15:11:02.796,50011442,Calidad,Seleccion de tipo problema de calidad,4131,manipulation_damage
2500,3502,RC-2500-CS-3502-NI,2024-05-17 15:11:02.796,50011442,Calidad,Cantidad reportada problemas de calidad,4131,"4"
2500,3502,RC-2500-CS-3502-NI,2024-05-17 15:11:02.796,50011442,Calidad,"Cliente se queda con el producto, problemas de calidad",4131,false
2500,3502,RC-2500-CS-3502-NI,2024-05-17 15:11:02.796,50011442,Calidad,"Cliente se queda con el producto, problemas de calidad",4131,false
2500,3503,RC-2500-CS-3503-NI,2024-05-17 15:15:02.069,50011395,Calidad,Seleccion de tipo problema de calidad,4131,manipulation_damage
2500,3503,RC-2500-CS-3503-NI,2024-05-17 15:15:02.069,50011395,Calidad,Cantidad reportada problemas de calidad,4131,"6"
2500,3503,RC-2500-CS-3503-NI,2024-05-17 15:15:02.069,50011395,Calidad,"Cliente se queda con el producto, problemas de calidad",4131,false
2500,3503,RC-2500-CS-3503-NI,2024-05-17 15:15:02.069,50011395,Calidad,"Cliente se queda con el producto, problemas de calidad",4131,false
2503,3504,RC-2503-CS-3504-GT,2024-05-17 19:56:02.581,70001201,Calidad,Seleccion de tipo problema de calidad,1221,manufacture_issue
2503,3504,RC-2503-CS-3504-GT,2024-05-17 19:56:02.581,70001201,Calidad,Cantidad reportada problemas de calidad,1221,"18"
2503,3504,RC-2503-CS-3504-GT,2024-05-17 19:56:02.581,70001201,Calidad,"Cliente se queda con el producto, problemas de calidad",1221,false
2503,3504,RC-2503-CS-3504-GT,2024-05-17 19:56:02.581,70001201,Calidad,"Cliente se queda con el producto, problemas de calidad",1221,true
2505,3505,RC-2505-CS-3505-GT,2024-05-17 19:58:56.688,70000775,Calidad,Seleccion de tipo problema de calidad,1221,manufacture_issue
2505,3505,RC-2505-CS-3505-GT,2024-05-17 19:58:56.688,70000775,Calidad,Cantidad reportada problemas de calidad,1221,"2"
2505,3505,RC-2505-CS-3505-GT,2024-05-17 19:58:56.688,70000775,Calidad,"Cliente se queda con el producto, problemas de calidad",1221,false
2505,3505,RC-2505-CS-3505-GT,2024-05-17 19:58:56.688,70000775,Calidad,"Cliente se queda con el producto, problemas de calidad",1221,true
2505,3506,RC-2505-CS-3506-GT,2024-05-17 20:01:10.359,70004077,Calidad,Seleccion de tipo problema de calidad,1221,manufacture_issue
2505,3506,RC-2505-CS-3506-GT,2024-05-17 20:01:10.359,70004077,Calidad,Cantidad reportada problemas de calidad,1221,"1"
2505,3506,RC-2505-CS-3506-GT,2024-05-17 20:01:10.359,70004077,Calidad,"Cliente se queda con el producto, problemas de calidad",1221,false
2505,3506,RC-2505-CS-3506-GT,2024-05-17 20:01:10.359,70004077,Calidad,"Cliente se queda con el producto, problemas de calidad",1221,true
2506,3507,RC-2506-CS-3507-GT,2024-05-17 20:03:04.564,70000855,Calidad,Seleccion de tipo problema de calidad,1221,manufacture_issue
2506,3507,RC-2506-CS-3507-GT,2024-05-17 20:03:04.564,70000855,Calidad,Cantidad reportada problemas de calidad,1221,"2"
2506,3507,RC-2506-CS-3507-GT,2024-05-17 20:03:04.564,70000855,Calidad,"Cliente se queda con el producto, problemas de calidad",1221,false
2506,3507,RC-2506-CS-3507-GT,2024-05-17 20:03:04.564,70000855,Calidad,"Cliente se queda con el producto, problemas de calidad",1221,true
2507,3508,RC-2507-CS-3508-GT,2024-05-17 20:04:47.266,70001212,Calidad,Seleccion de tipo problema de calidad,1221,fold
2507,3508,RC-2507-CS-3508-GT,2024-05-17 20:04:47.266,70001212,Calidad,Cantidad reportada problemas de calidad,1221,"5"
2507,3508,RC-2507-CS-3508-GT,2024-05-17 20:04:47.266,70001212,Calidad,"Cliente se queda con el producto, problemas de calidad",1221,false
2507,3508,RC-2507-CS-3508-GT,2024-05-17 20:04:47.266,70001212,Calidad,"Cliente se queda con el producto, problemas de calidad",1221,true
2508,3509,RC-2508-CS-3509-GT,2024-05-17 20:06:53.626,70000303,Calidad,Seleccion de tipo problema de calidad,1221,manufacture_issue
2508,3509,RC-2508-CS-3509-GT,2024-05-17 20:06:53.626,70000303,Calidad,Cantidad reportada problemas de calidad,1221,"1"
2496,3495,RC-2496-CS-3495-GT,2024-05-16 19:07:11.926,50012564,Calidad,Cantidad reportada problemas de calidad,1072,"100"
2508,3509,RC-2508-CS-3509-GT,2024-05-17 20:06:53.626,70000303,Calidad,"Cliente se queda con el producto, problemas de calidad",1221,false
2508,3509,RC-2508-CS-3509-GT,2024-05-17 20:06:53.626,70000303,Calidad,"Cliente se queda con el producto, problemas de calidad",1221,true
2503,3510,RC-2503-CS-3510-GT,2024-05-17 20:08:38.407,70001980,Cantidad diferente,Resultado de seleccion producto faltante o sobrante,1221,missing_amount
2503,3510,RC-2503-CS-3510-GT,2024-05-17 20:08:38.407,70001980,Cantidad diferente,Cantidad reportada cantidad diferente,1221,"1"
2503,3511,RC-2503-CS-3511-GT,2024-05-17 20:10:53.790,70001215,Calidad,Seleccion de tipo problema de calidad,1221,fold
2503,3511,RC-2503-CS-3511-GT,2024-05-17 20:10:53.790,70001215,Calidad,Cantidad reportada problemas de calidad,1221,"1"
2503,3511,RC-2503-CS-3511-GT,2024-05-17 20:10:53.790,70001215,Calidad,"Cliente se queda con el producto, problemas de calidad",1221,false
2503,3511,RC-2503-CS-3511-GT,2024-05-17 20:10:53.790,70001215,Calidad,"Cliente se queda con el producto, problemas de calidad",1221,true
2509,3512,RC-2509-CS-3512-PA,2024-05-20 05:33:17.569,50012980,Cantidad diferente,Resultado de seleccion producto faltante o sobrante,6083,missing_amount
2509,3512,RC-2509-CS-3512-PA,2024-05-20 05:33:17.569,50012980,Cantidad diferente,Cantidad reportada cantidad diferente,6083,"14"
2510,3513,RC-2510-CS-3513-GT,2024-05-20 07:22:05.711,50000451,Calidad,Seleccion de tipo problema de calidad,1072,"0"
2510,3513,RC-2510-CS-3513-GT,2024-05-20 07:22:05.711,50000451,Calidad,Cantidad reportada problemas de calidad,1072,"3"
2510,3513,RC-2510-CS-3513-GT,2024-05-20 07:22:05.711,50000451,Calidad,"Cliente se queda con el producto, problemas de calidad",1072,false
